"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.france24.com/es/américa-latina/20211201-honduras-asfura-reconoce-victoria-castro-elecciones","text/html; charset=UTF-8","200","OK","Indexable","","Honduras: Nasry Asfura reconoció la victoria de Xiomara Castro en las elecciones","80","727","","","","","","Honduras: Nasry Asfura reconoció la victoria de Xiomara Castro en las elecciones","80","","","","","","https://www.france24.com/es/américa-latina/20211201-honduras-asfura-reconoce-victoria-castro-elecciones","","","","","","","","","2","","23","16","0","16.330","66","49","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/am%C3%A9rica-latina/20211201-honduras-asfura-reconoce-victoria-castro-elecciones","2021-12-09 06:15:49"
"https://www.france24.com/es/tag/cómovalapazencolombia/","text/html; charset=UTF-8","200","OK","Indexable","","#CómoVaLaPazEnColombia: actualidad, videos, informes y análisis - France 24","75","707","","","","","","#CómoVaLaPazEnColombia","22","","","","","","https://www.france24.com/es/tag/cómovalapazencolombia/","","","","","","","","","2","","9","5","0","5.100","62","50","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/tag/c%C3%B3movalapazencolombia/","2021-12-09 06:15:49"
"https://www.france24.com/es/áfrica/","text/html; charset=UTF-8","200","OK","Indexable","","Noticias en África y Magreb, actualidad económica y política - France 24 - France 24","84","752","","","","","","África y Magreb","15","","","","","","https://www.france24.com/es/áfrica/","","","","","","","","","1","","97","92","0","93.880","68","53","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/%C3%A1frica/","2021-12-09 06:15:46"
"https://www.france24.com/es/programas/áfrica-7-días/20211123-sudan-restitucion-primer-ministro-protestas-politica","text/html; charset=UTF-8","200","OK","Indexable","","La restitución del primer ministro de Sudán, Abdalla Hamdok, tras firma de acuerdo político - África 7 días","107","941","","","","","","La restitución del primer ministro de Sudán, Abdalla Hamdok, tras firma de acuerdo político","91","","","","","","https://www.france24.com/es/programas/áfrica-7-días/20211123-sudan-restitucion-primer-ministro-protestas-politica","","","","","","","","","2","","14","7","0","7.140","62","43","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/programas/%C3%A1frica-7-d%C3%ADas/20211123-sudan-restitucion-primer-ministro-protestas-politica","2021-12-09 06:15:50"
"https://www.france24.com/es/américa-latina/20211201-tres-anos-lopez-obrador-mexico-aciertos-errores-reformas-pendientes","text/html; charset=UTF-8","200","OK","Indexable","","Tres años de López Obrador en México: aciertos, errores y reformas pendientes","77","717","","","","","","Tres años de López Obrador en México: aciertos, errores y reformas pendientes","77","","","","","","https://www.france24.com/es/américa-latina/20211201-tres-anos-lopez-obrador-mexico-aciertos-errores-reformas-pendientes","","","","","","","","","2","","23","16","0","16.330","64","47","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/am%C3%A9rica-latina/20211201-tres-anos-lopez-obrador-mexico-aciertos-errores-reformas-pendientes","2021-12-09 06:15:50"
"https://www.france24.com/es/autor/marina-sardiña/","text/html; charset=UTF-8","200","OK","Indexable","","Marina Sardiña - France 24","26","244","","","","","","Marina Sardiña","14","","","","","","https://www.france24.com/es/autor/marina-sardiña/","","","","","","","","","2","","7","3","0","3.060","83","61","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/autor/marina-sardi%C3%B1a/","2021-12-09 06:15:48"
"https://www.france24.com/es/tag/elecciones/","text/html; charset=UTF-8","200","OK","Indexable","","Elecciones: actualidad, videos, informes y análisis - France 24","63","551","","","","","","Elecciones","10","","","","","","https://www.france24.com/es/tag/elecciones/","","","","","","","","","2","","9","5","0","5.100","86","63","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/tag/elecciones/","2021-12-09 06:15:47"
"https://www.france24.com/es/tag/dictadura/","text/html; charset=UTF-8","200","OK","Indexable","","Dictadura: actualidad, videos, informes y análisis - France 24","62","541","","","","","","Dictadura","9","","","","","","https://www.france24.com/es/tag/dictadura/","","","","","","","","","2","","6","2","0","2.040","72","56","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/tag/dictadura/","2021-12-09 06:15:48"
"https://www.france24.com/es/programas/revista-de-prensa/20211203-zara-deforestacion-amazonia-brasil-el-salto","text/html; charset=UTF-8","200","OK","Indexable","","Zara ‘señalada’ por su rol en la deforestación de la Amazonía, así titula El Salto - Revista de prensa","102","886","","","","","","Zara ‘señalada’ por su rol en la deforestación de la Amazonía, así titula El Salto","82","","","","","","https://www.france24.com/es/programas/revista-de-prensa/20211203-zara-deforestacion-amazonia-brasil-el-salto","","","","","","","","","2","","6","2","0","2.040","59","44","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/programas/revista-de-prensa/20211203-zara-deforestacion-amazonia-brasil-el-salto","2021-12-09 06:15:50"
"https://www.france24.com/es/tag/adama-barrow/","text/html; charset=UTF-8","200","OK","Indexable","","Adama Barrow: actualidad, videos, informes y análisis - France 24","65","588","","","","","","Adama Barrow","12","","","","","","https://www.france24.com/es/tag/adama-barrow/","","","","","","","","","2","","6","2","0","2.040","45","33","0","","","","","","","","","","","","","","1.1","https://www.france24.com/es/tag/adama-barrow/","2021-12-09 06:15:51"
