"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"http://www.the99project.net/99-projects-new/page/2/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","99 projects – Page 2 – THE 99 PROJECT","37","370","","","","","","","0","","0","","","","","","http://www.the99project.net/99-projects-new/","","","","","","","","","2","","7","2","0","2.530","40","15","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/99-projects-new/page/2/","2021-12-11 10:23:34"
"http://www.the99project.net/2021/11/03/talking-with-khadija-bidar/","text/html; charset=UTF-8","200","OK","Indexable","","Talking with Khadija Bidar – THE 99 PROJECT","43","414","","","","","","Talking with Khadija Bidar","26","Post navigation","15","","","","","","http://www.the99project.net/2021/11/03/talking-with-khadija-bidar/","","","","","","","","","2","","67","44","0","55.700","26","11","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/2021/11/03/talking-with-khadija-bidar/","2021-12-11 10:23:35"
"http://www.the99project.net/2021/11/04/99-news-sept-oct-2021/","text/html; charset=UTF-8","200","OK","Indexable","","99 news Sept Oct 2021 – THE 99 PROJECT","38","396","","","","","","Where are we now? ","18","99 WOMEN MOROCCO","16","","","","","","http://www.the99project.net/2021/11/04/99-news-sept-oct-2021/","","","","","","","","","2","","75","43","0","54.430","44","21","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/2021/11/04/99-news-sept-oct-2021/","2021-12-11 10:23:36"
"http://www.the99project.net/2021/08/16/portrait-de-mustapha-merouan/","text/html; charset=UTF-8","200","OK","Indexable","","Portrait de Mustapha Merouan – THE 99 PROJECT","45","459","","","","","","Portrait de Mustapha Merouan","28","Post navigation","15","","","","","","http://www.the99project.net/2021/08/16/portrait-de-mustapha-merouan/","","","","","","","","","2","","70","44","0","55.700","28","13","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/2021/08/16/portrait-de-mustapha-merouan/","2021-12-11 10:23:36"
"http://www.the99project.net/category/news/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","News – Page 2 – THE 99 PROJECT","30","321","","","","","","","0","","0","","","","","","","","","","","","","","","2","","4","3","0","3.800","62","20","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/category/news/page/2/","2021-12-11 10:23:36"
"http://www.the99project.net/2021/03/11/99-news-february-2021/","text/html; charset=UTF-8","200","OK","Indexable","","99 news February 2021 – THE 99 PROJECT","38","397","","","","","","Seeking newness","15","Where are we now? ","18","","","","","","http://www.the99project.net/2021/03/11/99-news-february-2021/","","","","","","","","","2","","28","10","0","12.660","34","15","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/2021/03/11/99-news-february-2021/","2021-12-11 10:23:37"
"http://www.the99project.net/2021/03/11/99-live-lebanon/","text/html; charset=UTF-8","200","OK","Indexable","","99 WOMEN LEBANON – THE 99 PROJECT","33","394","","","","","","99 WOMEN LEBANON","16","99 WOMEN LEBANON by THE 99 PROJECT","34","","","","","","http://www.the99project.net/2021/03/11/99-live-lebanon/","","","","","","","","","2","","11","4","0","5.060","21","7","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/2021/03/11/99-live-lebanon/","2021-12-11 10:23:38"
"http://www.the99project.net/2021/05/27/99-news-may-2021/","text/html; charset=UTF-8","200","OK","Indexable","","99 news May 2021 – THE 99 PROJECT","33","355","","","","","","Where are we now? ","18","99 AMBITIONS","12","","","","","","http://www.the99project.net/2021/05/27/99-news-may-2021/","","","","","","","","","2","","28","10","0","12.660","30","14","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/2021/05/27/99-news-may-2021/","2021-12-11 10:23:38"
"http://www.the99project.net/2021/09/08/99-parfums-a-grasse/","text/html; charset=UTF-8","200","OK","Indexable","","99 PARFUMS à Grasse – THE 99 PROJECT","36","399","","","","","","99 PARFUMS à Grasse","19","Post navigation","15","","","","","","http://www.the99project.net/2021/09/08/99-parfums-a-grasse/","","","","","","","","","2","","53","44","0","55.700","30","16","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/2021/09/08/99-parfums-a-grasse/","2021-12-11 10:23:38"
"http://www.the99project.net/2021/08/16/99-news-august-2021/","text/html; charset=UTF-8","200","OK","Indexable","","99 news August 2021 – THE 99 PROJECT","36","379","","","","","","Where are we now ?  ","20","separator","9","","","","","","http://www.the99project.net/2021/08/16/99-news-august-2021/","","","","","","","","","2","","14","6","0","7.590","30","13","0","","","","","","","","","","","","","","1.1","http://www.the99project.net/2021/08/16/99-news-august-2021/","2021-12-11 10:23:38"
"http://www.the99project.net/99-projects-new/page/1/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","","","","","","0","","0","","","","","","","","","","","","","","","3","","2","1","0","1.270","0","0","0","","","","","","","","","","","http://www.the99project.net/99-projects-new/","HTTP Redirect","","1.1","http://www.the99project.net/99-projects-new/page/1/","2021-12-11 10:23:38"
