,ga:date,ga:source,ga:medium,ga:userType,ga:deviceCategory,ga:pagePath,ga:country,ga:hour,ga:users,ga:sessions,ga:pageviews,ga:newUsers,timestampApiCall,viewID,viewName
964,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11790,France,14,1,0,1,0,20210921,193575089,myViewName
965,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11791,France,14,1,0,1,0,20210921,193575089,myViewName
966,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11791,France,16,1,1,1,0,20210921,193575089,myViewName
967,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11792,France,14,1,0,1,0,20210921,193575089,myViewName
968,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11792,France,15,1,1,1,0,20210921,193575089,myViewName
969,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11793,France,14,1,0,1,0,20210921,193575089,myViewName
970,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11794,France,14,1,0,1,0,20210921,193575089,myViewName
971,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11799,France,15,1,0,1,0,20210921,193575089,myViewName
972,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11800,France,15,1,0,1,0,20210921,193575089,myViewName
973,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11805,France,15,1,0,1,0,20210921,193575089,myViewName
974,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11805,France,16,1,0,5,0,20210921,193575089,myViewName
975,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11808,France,16,1,0,4,0,20210921,193575089,myViewName
976,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11809,France,16,1,0,7,0,20210921,193575089,myViewName
977,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11810,France,16,1,0,2,0,20210921,193575089,myViewName
978,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11811,France,16,1,0,1,0,20210921,193575089,myViewName
979,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11812,France,16,1,0,1,0,20210921,193575089,myViewName
980,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11813,France,16,1,0,1,0,20210921,193575089,myViewName
981,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11820,France,17,1,0,1,0,20210921,193575089,myViewName
982,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11820,France,18,1,0,1,0,20210921,193575089,myViewName
983,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11823,France,17,1,0,1,0,20210921,193575089,myViewName
984,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11823,France,18,1,0,1,0,20210921,193575089,myViewName
985,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11824,France,17,2,1,2,0,20210921,193575089,myViewName
986,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11827,France,17,1,0,2,0,20210921,193575089,myViewName
987,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11828,France,17,1,0,1,0,20210921,193575089,myViewName
988,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11829,France,17,1,0,1,0,20210921,193575089,myViewName
989,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11830,France,18,1,0,8,0,20210921,193575089,myViewName
990,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11833,France,18,1,0,1,0,20210921,193575089,myViewName
991,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11836,France,18,1,0,1,0,20210921,193575089,myViewName
992,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11837,France,18,1,0,1,0,20210921,193575089,myViewName
993,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11842,France,19,1,0,1,0,20210921,193575089,myViewName
994,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11843,France,19,1,0,1,0,20210921,193575089,myViewName
995,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11844,France,19,1,0,1,0,20210921,193575089,myViewName
996,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11849,France,20,1,0,1,0,20210921,193575089,myViewName
997,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ11851,France,20,1,0,1,0,20210921,193575089,myViewName
998,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/content/MZ132,France,13,1,0,2,0,20210921,193575089,myViewName
999,20190927,(direct),(none),Returning Visitor,desktop,/mcd/ar/contents/articles?contentSearch[limit]=10&contentSearch[page]=1&contentSearch[order][lastModifiedAt]=desc&contentSearch[type][0]=Article,France,11,1,2,3,0,20210921,193575089,myViewName
